id,fold,value,y_true,y_true_log,y_pred_log_dlkcat,y_pred_log_unikp,y_pred_log_catapro,y_pred_log_saekp
38,8.0,1280.0,1280.0,3.1072099696478683,0.7391233542981676,0.9716433264988936,0.7157,1.2522835
39,2.0,1260.0,1260.0,3.100370545117563,0.8737499433929494,2.842065622282137,0.9344,2.7861507
40,5.0,1250.0,1250.0,3.096910013008056,1.4416022286048655,2.17732825131686,0.7533,3.0127223
41,1.0,1240.0,1240.0,3.093421685162235,-0.638895956731179,0.1220494657304002,0.0852,-0.35879034
42,7.0,1200.0,1200.0,3.0791812460476247,0.0860912454208944,0.9747538390692542,0.5173,2.6074615
43,7.0,1200.0,1200.0,3.0791812460476247,-1.1297088090680103,-0.8275296585625821,-1.6374,1.4798609
44,4.0,1200.0,1200.0,3.0791812460476247,0.8899438101183121,0.1787403199170847,0.3863,1.8183811
45,6.0,1200.0,1200.0,3.0791812460476247,-0.0540369068760601,-0.6500553049206936,-0.1228,-0.33317503
46,8.0,1200.0,1200.0,3.0791812460476247,1.1821557159663765,1.826036538601836,0.88,2.1817555
47,5.0,1187.0,1187.0,3.074450718954591,1.2830050822658232,1.168221457172795,1.0689,1.1123317
48,4.0,1170.0,1170.0,3.0681858617461617,1.0783373927599835,2.016266993304119,1.4715,2.1129568
49,9.0,1151.0,1151.0,3.061075323629792,3.1215782443073667,1.998138564867298,1.3544,2.560275
50,2.0,1125.0,1125.0,3.051152522447381,-0.3065903573757392,1.180426681861266,0.5366,2.310856
51,7.0,1120.0,1120.0,3.049218022670181,0.0860912454208944,2.054246073359538,0.5203,2.6560035
52,8.0,9.8,9.8,0.9912260756924948,2.606272914968321,2.403456259942573,1.7087,2.2203627
53,3.0,1100.0,1100.0,3.041392685158225,1.017009237439127,0.7493160405802409,0.5187,1.929563
54,4.0,1100.0,1100.0,3.041392685158225,1.2622854707526294,0.3389414372096862,0.9108,1.1306729
55,6.0,1100.0,1100.0,3.041392685158225,1.4918382971885953,0.198466281527837,-0.14,1.2404847
56,10.0,1100.0,1100.0,3.041392685158225,0.3223051517160155,0.1460213886137165,0.1184,0.4928561
57,8.0,1060.0,1060.0,3.0253058652647704,0.3432378876408219,-0.7275407122355694,-0.9698,1.3546735
58,6.0,1050.0,1050.0,3.0211892990699383,1.945936764439863,0.9592474243912756,0.8602,2.1511164
59,7.0,1010.0,1010.0,3.004321373782642,0.0860912454208944,1.229972136976923,0.4469,2.764093
60,7.0,1000.0,1000.0,3.0,0.8246105378869902,0.3244956427889447,0.8667,0.76173484
61,10.0,998.0,998.0,2.999130541287371,2.4993356331643706,1.191908356033287,0.9906,2.4435356
62,2.0,977.0,977.0,2.989894563718773,2.3370658138530978,2.18555493368352,1.2373,2.702043
63,1.0,976.0,976.0,2.989449817666692,0.4830386738079675,1.669603391156813,1.2417,2.1775203
64,5.0,970.0,970.0,2.9867717342662448,-0.0088856623478357,0.0361951010087983,0.3645,-0.1531584
65,8.0,951.0,951.0,2.978180516937414,1.6713476887908796,2.054361649593251,0.6966,2.2762794
66,2.0,0.19,0.19,-0.721246399047171,-0.7583199821392219,-0.4348265489279299,-1.4011,0.6892933
67,9.0,940.0,940.0,2.9731278535996988,0.7811622252312811,2.698175556407199,0.8426,2.407246
68,9.0,939.72,939.72,2.972998470015088,0.4196959024797143,0.4578400332033151,-0.0972,0.80970037
69,7.0,915.0,915.0,2.9614210940664485,0.5429329134461812,1.12530714665024,0.5545,2.04809
70,4.0,900.0,900.0,2.9542425094393248,0.3403708457581188,1.64455973607078,0.1952,2.2266333
71,2.0,4000.0,4000.0,3.6020599913279625,0.5646534453312722,0.3362626746225312,1.0116,0.43139046
72,2.0,870.0,870.0,2.9395192526186187,0.0071197692393929,0.8349274427124791,1.2441,1.2476897
73,5.0,863.0,863.0,2.9360107957152097,2.381119803191615,2.218627211753575,0.6278,2.0953631
74,8.0,841.0,841.0,2.924795995797912,1.6808755952193062,1.977848443529944,1.4278,2.0974555
75,9.0,840.0,840.0,2.9242792860618816,0.6174823900282624,1.978443610503788,-0.1777,0.3163572
76,2.0,834.0,834.0,2.921166050637739,1.3780389763227567,1.616389708509765,1.6966,2.0361793
77,6.0,821.5,821.5,2.9146075677710805,-0.7565841970256171,0.624024522464548,0.6951,1.4649768
78,10.0,790.0,790.0,2.8976270912904414,2.0740172510479105,1.214119492812149,0.2914,2.1092288
79,9.0,781.0,781.0,2.8926510338773004,1.56930706504609,1.976065030391893,1.0026,2.3172188
80,7.0,780.2,780.2,2.8922059459757725,0.8913040168362381,2.196524443775002,0.9432,2.366785
81,1.0,775.0,775.0,2.88930170250631,0.7758937926470645,0.3883038720559002,0.6776,1.1859474
82,4.0,750.0,750.0,2.8750612633917,0.857128823048348,1.420598635439725,1.0994,2.4524074
83,10.0,750.0,750.0,2.8750612633917,2.90324898934403,2.363645108646086,1.677,2.416199
84,4.0,750.0,750.0,2.8750612633917,0.7514217704208418,1.304449748288659,-0.0681,2.1338058
85,6.0,742.1,742.1,2.87046243158892,-0.1222232615026094,-1.650802237893943,-1.6791,-1.2933731
86,4.0,733.0,733.0,2.865103974641128,1.2147685237241626,2.25180796234544,1.022,2.7344239
87,3.0,733.0,733.0,2.865103974641128,1.043424750469208,1.69341272730431,1.1607,1.7933221
88,7.0,730.0,730.0,2.863322860120456,-0.4818160523727697,0.0440131618891915,-0.1718,0.17181224
89,4.0,728.6,728.6,2.862489166905897,-1.5064183179737267,-0.6184836198757866,-0.7052,0.9899994
90,4.0,1900.0,1900.0,3.278753600952829,0.857128823048348,2.775813982209735,1.4708,3.0083048
91,3.0,713.0,713.0,2.8530895298518657,2.010419548616762,2.147919785418722,1.9297,2.30218
92,6.0,710.0,710.0,2.8512583487190755,1.7851966752882504,1.756377327717042,1.4189,1.8053174
93,4.0,707.0,707.0,2.8494194137969,1.7894216989834206,1.420258134385609,0.9063,2.213652
94,9.0,700.0,700.0,2.845098040014257,1.856760831142592,2.368273485193351,0.6094,3.0322795
95,8.0,700.0,700.0,2.845098040014257,0.3497649348888687,1.755068577494823,0.0307,0.45437145
96,3.0,216.0,216.0,2.334453751150931,2.1505422283639994,2.228135146951854,0.2479,2.3743043
97,3.0,680.0,680.0,2.832508912706236,2.217059724468568,2.279085897697461,-0.2585,2.4659758
98,10.0,680.0,680.0,2.832508912706236,1.5865513742325947,1.474483868006346,1.429,1.9344776
99,3.0,674.0,674.0,2.82865989653532,2.259679152184148,1.436943389512417,1.6766,2.0297134
100,5.0,658.1,658.1,2.818291890799996,-1.2437456924199362,-0.6463862275906627,-0.8545,-0.9624392
101,5.0,655.1,655.1,2.81630759943194,0.9118783635543136,0.8795143045495663,0.6016,1.2076608
102,5.0,647.5,647.5,2.8112397727532894,1.0787670865981127,-0.4172673705983286,-0.3841,0.9886073
103,6.0,627.0,627.0,2.7972675408307164,2.550268168927857,2.280324166022893,0.8531,2.680874
104,1.0,620.0,620.0,2.792391689498254,2.1921554246430386,2.398595231134563,1.6861,2.6818144
105,4.0,620.0,620.0,2.792391689498254,-0.029764211059048,0.7247625201908358,0.7459,1.5956676
106,10.0,615.0,615.0,2.788875115775417,2.867288201268715,2.206868845832891,1.5152,2.4297636
107,8.0,613.54,613.54,2.7878428819986114,2.10772471229144,1.838658726328963,0.677,2.5134158
108,3.0,610.0,610.0,2.785329835010767,1.8706531408275124,1.822410148615376,1.5578,2.2710462
109,3.0,608.0,608.0,2.783903579272735,1.7210193490995054,1.647298353682193,0.9718,2.5168004
110,1.0,607.0,607.0,2.783188691075257,0.1709848098790731,-0.2155009638450867,-1.1668,0.12912256
111,1.0,3.44,3.44,0.5365584425715301,1.646210994001618,1.468521873812882,1.7092,1.4546809
112,8.0,601.0,601.0,2.77887447200274,1.6801428118407695,1.887202249002168,1.5462,2.3135705
113,10.0,600.0,600.0,2.778151250383644,2.1436257867750856,1.135532501474052,-0.4089,2.0023515
114,4.0,600.0,600.0,2.778151250383644,0.8099751097788208,1.031889427711531,0.1911,2.2817466
115,1.0,600.0,600.0,2.778151250383644,1.5584564164368182,1.549957933181056,1.0872,1.4880242
116,6.0,600.0,600.0,2.778151250383644,1.4696053193365357,1.624688021163386,1.5843,1.7985585
117,2.0,600.0,600.0,2.778151250383644,0.5646534453312722,0.1278875122409291,1.1072,0.50760084
118,10.0,590.0,590.0,2.770852011642144,1.0745389767437576,-0.0815060782500449,-1.0327,0.21716696
119,3.0,590.0,590.0,2.770852011642144,1.8388928307161767,1.977414103633724,2.0393,2.163209
120,4.0,586.0,586.0,2.767897616018091,-0.5532668098198544,1.58381556468549,-0.2711,2.0827334
121,2.0,580.0,580.0,2.7634279935629373,0.8737499433929494,2.076648082009387,1.2122,2.2282767
122,4.0,57.0,57.0,1.7558748556724917,0.857128823048348,0.6476480597988191,1.7746,1.624836
123,4.0,572.0,572.0,2.7573960287930244,0.857128823048348,2.213691461080021,2.0594,2.235849
124,7.0,568.84,568.84,2.754990127750688,1.2490528814218227,0.1520595777124648,-0.4673,0.12349069
125,6.0,566.0,566.0,2.7528164311882715,1.6631586012795163,1.524936839103086,1.118,2.287089
126,10.0,564.0,564.0,2.751279103983342,1.99608383680524,1.556429617320593,1.1664,1.8934453
127,10.0,557.0,557.0,2.745855195173729,1.2226949288490965,1.161520089258297,0.8738,1.7158835
128,4.0,551.0,551.0,2.741151598851785,1.331374239856165,1.959717035704151,1.3988,2.264755
129,1.0,551.0,551.0,2.741151598851785,0.5186808697758072,1.778477658547461,1.2704,1.1898427
130,7.0,0.55,0.55,-0.2596373105057561,-1.5998449690356595,-0.9165778833685096,-0.7607,-0.5398932
131,4.0,542.4,542.4,2.734319680859007,1.818367288375908,1.818580515325971,0.6877,2.0626078
132,7.0,537.0,537.0,2.7299742856995555,1.5578225336944838,2.369913769936859,2.0759,3.6497793
133,9.0,532.43,532.43,2.7262625180036,1.6204707038927195,-0.0014204058012357,-0.1592,0.9312848
134,4.0,527.0,527.0,2.7218106152125467,-0.1502791219677829,1.066046526622458,-0.008,2.019739
135,4.0,524.0,524.0,2.7193312869837265,0.8929265470848742,0.8069968556615499,0.4657,1.3491718
136,7.0,519.0,519.0,2.715167357848458,1.3940529845616736,1.498061300490136,1.3892,1.7581428
137,10.0,513.0,513.0,2.710117365111816,1.7308188375361968,1.262894101000439,1.1764,1.5188861
138,5.0,0.51,0.51,-0.2924298239020636,-1.0723427079713197,-1.082384829231741,-1.089,-0.40284038
139,10.0,502.0,502.0,2.7007037171450192,1.7288465665036616,1.885794907729095,0.2824,1.9616013
140,4.0,500.0,500.0,2.6989700043360187,1.394819356835524,2.462279042704656,-0.2524,2.9110126
141,5.0,500.0,500.0,2.6989700043360187,1.5556451407328735,0.5561207997943629,1.2562,1.5787387
142,10.0,496.0,496.0,2.6954816764901977,0.6071695943708763,0.6698558929520982,0.1849,0.4907953
143,5.0,493.0,493.0,2.69284691927723,0.1219177496860976,0.2672406547778342,0.3903,-0.02309829
144,9.0,493.0,493.0,2.69284691927723,1.2521724859596748,1.629911606258629,0.0775,2.1007113
145,1.0,492.5,492.5,2.6924062348336304,2.599904230749142,0.489570631466592,1.1616,1.6104372
146,10.0,492.0,492.0,2.691965102767361,2.802844604136349,2.541238999253791,1.6748,2.613964
147,6.0,483.5,483.5,2.6843964784190204,0.8609982924969688,1.108141662175444,1.4345,1.0040498
148,1.0,480.0,480.0,2.681241237375587,0.7682101175305746,-0.093928070894655,-0.1375,1.0030088
149,9.0,479.0,479.0,2.680335513414563,2.065000498705863,1.165816613829164,1.7192,1.8706814
150,6.0,474.0,474.0,2.675778341674085,0.9421634178041588,2.174531958581031,1.3407,2.3323796
151,1.0,471.3,471.3,2.673297439759636,2.1535425492608007,0.4054654564387382,0.9108,1.5839994
152,8.0,471.0,471.0,2.673020907128896,1.662350888826818,2.365485270710053,1.6636,1.9396294
153,3.0,470.0,470.0,2.672097857935717,1.998568410262456,2.055606077542714,1.6138,2.339687
154,9.0,469.6,469.6,2.671728088239558,2.349883135345686,1.535127679698342,0.6334,2.1741314
155,6.0,469.0,469.0,2.671172842715084,2.212043926310644,1.371471475157005,1.4363,2.4252605
156,10.0,468.0,468.0,2.670245853074124,2.192844714708412,1.704327775114628,-0.865,2.7122986
157,5.0,467.0,467.0,2.6693168805661123,1.4144830712806444,1.574852485644455,1.2549,2.0967772
158,3.0,466.8,466.8,2.6691308473733324,1.2019140965502129,1.522800931891131,1.5505,1.8496249
159,1.0,462.0,462.0,2.6646419755561257,2.0906776302081886,2.089313290255594,1.2451,2.3232374
160,10.0,460.0,460.0,2.6627578316815743,2.419392052725221,1.969324812628824,1.4253,1.8323462
161,7.0,454.0,454.0,2.657055852857104,0.8913040168362381,1.756682149537484,0.2582,2.565184
162,10.0,450.0,450.0,2.6532125137753435,-1.0823663376902015,-1.099166849189793,-1.5443,-1.2214935
163,10.0,448.4,448.4,2.651665603922936,2.355590089618723,1.096316827257118,0.9011,2.1998055
164,10.0,447.6,447.6,2.6508900778563125,1.602741508858478,1.77578124064297,1.2612,2.2060165
165,7.0,440.0,440.0,2.6434526764861874,0.7904926174718792,2.104884591993127,1.2691,2.749144
166,3.0,440.0,440.0,2.6434526764861874,1.7327344093651038,1.511083775786196,1.4457,1.9755483
167,6.0,438.0,438.0,2.6414741105041,1.0162674108964675,1.140716712662321,0.7649,1.7943385
168,1.0,438.0,438.0,2.6414741105041,2.5655781022457704,2.166197181403205,0.5177,2.3699822
169,6.0,438.0,438.0,2.6414741105041,2.737641668302228,1.003527265582542,1.4449,2.5765762
170,7.0,433.0,433.0,2.6364878963533656,1.5028992352492982,1.718348789061853,0.9735,2.2641325
171,6.0,432.0,432.0,2.635483746814912,2.445138371610201,2.565368741252754,0.9005,2.631688
172,2.0,426.0,426.0,2.629409599102719,0.8737499433929494,1.806430271952498,1.7176,2.1884954
173,4.0,425.0,425.0,2.628388930050312,1.405313733486808,2.079323204848217,1.7402,2.5796735
174,2.0,420.0,420.0,2.6232492903979003,1.2979746768196798,2.034602920267587,1.4312,1.7354856
175,10.0,418.0,418.0,2.621176281775035,2.083189603229788,2.372198216222108,0.6633,2.5044043
176,7.0,416.7,416.7,2.619823500457278,1.1799585141690685,-0.2942944320504791,1.6795,1.482536
177,1.0,416.0,416.0,2.6190933306267428,1.744150183960918,0.724175335925245,0.6952,2.2524838
178,5.0,0.221,0.221,-0.6556077263148893,0.7414474474777728,-0.4951309372383742,-0.1573,-0.31816053
179,9.0,409.1,409.1,2.6118294794983736,2.976099858265012,0.6941792874667355,1.3599,1.5889887
180,9.0,408.5,408.5,2.6111920608684343,-0.0544509456334406,0.4214508064986769,0.0148,1.5967904
181,3.0,406.0,406.0,2.6085260335771943,2.3397161786525684,1.242677750928965,1.0653,1.4077103
182,3.0,399.5,399.5,2.6015167836500104,1.4329404563402173,2.021451804447008,1.462,2.2143173
183,1.0,398.0,398.0,2.599883072073688,1.1816940121980977,0.6125129184863854,1.4812,1.4679029
184,8.0,392.0,392.0,2.593286067020457,1.2777947843081112,1.249513890255924,1.0516,2.0585084
185,7.0,390.0,390.0,2.591064607026499,-1.4070863371972,-1.700469709503692,-0.2755,-1.5047505
186,7.0,390.0,390.0,2.591064607026499,1.1397547596126243,1.800962362558986,-0.7007,2.8565903
187,3.0,390.0,390.0,2.591064607026499,2.217059724468568,2.406255380007846,-0.1251,2.9218166
188,4.0,388.0,388.0,2.588831725594208,0.5620292052281567,0.55701932553252,1.269,0.6770389
189,6.0,385.0,385.0,2.5854607295085006,1.8457291757085723,1.93144589208451,1.1941,2.1896646
190,10.0,384.0,384.0,2.584331224367531,2.122382102369622,1.088381634033632,1.2182,2.0088649
191,10.0,382.1,382.1,2.582177037688409,1.0393653745740046,1.166327205100079,0.9545,1.5049155
192,9.0,382.0,382.0,2.582063362911709,1.7796860868647406,0.97833843070466,0.623,2.034708
193,10.0,381.2,381.2,2.5811528919662887,2.17450230702126,2.357391553983599,1.206,2.5259755
194,10.0,381.0,381.0,2.5809249756756194,2.5735157036691425,1.679686252401122,1.2871,2.0847042
195,2.0,380.0,380.0,2.57978359661681,0.8737499433929494,2.354993850063177,1.6893,2.638001
196,2.0,380.0,380.0,2.57978359661681,-0.3611776950966417,-0.1055520666929666,-0.3778,0.16085541
197,3.0,379.0,379.0,2.578639209968072,1.761367650739629,2.397767492795504,0.9472,2.5693548
198,10.0,377.0,377.0,2.576341350205793,1.898875277090161,2.12152037797835,1.8791,2.2324603
199,1.0,377.0,377.0,2.576341350205793,2.6029791936355293,2.404779458111818,2.0218,2.3199525
200,1.0,377.0,377.0,2.576341350205793,2.0588537308634165,1.169028419431981,1.0242,2.126065
201,2.0,90.0,90.0,1.954242509439325,-0.5546042650851852,-0.2384850953534265,-1.2575,-0.06230575
202,7.0,372.0,372.0,2.5705429398818973,1.225137157331451,0.9506673020292626,1.0767,2.2357907
203,5.0,371.0,371.0,2.569373909615046,2.1164507915009625,2.198691572382349,0.9531,2.4313695
204,10.0,370.0,370.0,2.568201724066995,2.393247547534254,2.38095361958508,1.7051,2.3532648
205,3.0,369.0,369.0,2.56702636615906,1.977103240107124,2.067897222354285,2.1132,2.6773736
206,7.0,364.0,364.0,2.561101383649056,0.3196394637773364,0.8094666279394802,0.0605,1.0217698
207,10.0,359.4,359.4,2.555578072772955,1.758595131453354,1.385102366840191,1.3445,2.143271
208,10.0,355.1,355.1,2.550350672301616,2.5653174294513685,2.277035181684653,1.6168,2.4041843
209,6.0,355.0,355.0,2.550228353055094,2.258347797466043,2.47404492387702,1.6046,2.4819596
210,8.0,350.0,350.0,2.544068044350276,1.6469940171808377,1.718149981872291,1.6244,1.5440227
211,2.0,350.0,350.0,2.544068044350276,0.4058102675111699,0.6481955082142684,-0.142,2.189223
212,9.0,350.0,350.0,2.544068044350276,1.9942378829858511,0.7091572716672215,0.3178,2.2203732
213,1.0,350.0,350.0,2.544068044350276,2.1987684178358253,1.31150957919104,0.8086,1.764976
214,5.0,350.0,350.0,2.544068044350276,2.823566655868433,1.193663513797753,1.1691,2.5219088
215,2.0,349.0,349.0,2.54282542695918,0.950349490927481,1.951298262844855,0.5927,2.7646399
216,9.0,346.0,346.0,2.5390760987927767,2.624102015434778,2.393969563024311,1.7439,2.4646454
217,2.0,342.0,342.0,2.534026106056135,0.5225323964384696,1.238624041079583,0.6316,1.5667031
218,2.0,342.0,342.0,2.534026106056135,0.205889611172385,0.860177894961302,0.2288,2.2791011
219,6.0,339.0,339.0,2.530199698203082,2.0058959569632457,2.109670587360334,1.6188,2.0538988
220,2.0,339.0,339.0,2.530199698203082,1.399370077981409,2.00751737223004,1.2192,2.0322998
221,9.0,339.0,339.0,2.530199698203082,1.629626692253803,0.6843979001093721,0.6107,1.0741011
222,6.0,339.0,339.0,2.530199698203082,1.2987203790041062,1.335522206779501,1.6444,1.3121517
223,5.0,339.0,339.0,2.530199698203082,2.015292809283033,1.672154403108975,1.4295,1.9033484
224,5.0,338.0,338.0,2.5289167002776547,2.24110463661784,2.471612480044687,1.3512,2.4651935
225,6.0,337.6,337.6,2.5284024379536176,1.1458743261915587,1.487447499791714,0.9299,2.147261
226,2.0,334.0,334.0,2.523746466811565,1.3780389763227567,2.407689244274108,2.0918,2.3418562
227,3.0,334.0,334.0,2.523746466811565,1.6225850817900445,1.1868191961112,2.0617,0.6204564
228,6.0,333.0,333.0,2.52244423350632,1.618623171108167,1.735737917682053,1.1722,2.7988203
229,9.0,330.0,330.0,2.5185139398778875,1.2412078647739957,1.570105654314902,0.8503,2.1594214
230,9.0,330.0,330.0,2.5185139398778875,1.3439192616290498,1.075038303228671,0.876,1.8075761
231,5.0,329.0,329.0,2.5171958979499744,2.620315656970716,2.372095882949822,1.0979,2.6943195
232,1.0,326.3,326.3,2.513617073787875,2.7627520948528463,2.016452051371263,2.0467,2.792624
233,6.0,326.0,326.0,2.513217600067939,1.995191147318243,1.152957191869539,0.088,2.30931
234,2.0,323.0,323.0,2.509202522331103,0.205889611172385,2.028778076466983,0.2269,2.2246592
235,6.0,322.0,322.0,2.507855871695831,0.3810685293264222,1.432310460996295,-0.7321,1.994463
236,10.0,321.0,321.0,2.5065050324048723,1.6495879698612557,1.721913630314423,1.2386,1.9053175
237,8.0,320.0,320.0,2.505149978319906,0.0959385693249506,0.633568687015854,-0.1837,1.0325435
238,3.0,320.0,320.0,2.505149978319906,0.3788232408627457,0.8172144524547721,-0.3822,1.6239378
239,10.0,319.7,319.7,2.504742636271688,-0.9215718460115636,1.32721821831031,1.753,0.93254584
240,4.0,319.40000000000003,319.40000000000003,2.5043349118024643,1.331374239856165,1.139550154613485,1.5268,1.2059052
241,9.0,319.0,319.0,2.503790683057181,1.5649195514812817,1.502269224462987,1.4354,1.8642901
242,4.0,318.0,318.0,2.502427119984433,1.331374239856165,2.090185822081925,1.6311,2.4634871
243,1.0,316.0,316.0,2.499687082618404,0.4532699411668578,1.068973330180441,-0.7586,0.9864926
244,4.0,315.3,315.3,2.4987239707479048,0.9773018521134336,-0.0175649411878479,0.7563,1.1112986
245,9.0,490.0,490.0,2.690196080028514,1.2243281529981636,2.598513984343493,1.08,2.6035666
246,7.0,312.0,312.0,2.494154594018443,-0.5741761842373431,0.6905129481795811,-0.7069,1.7072469
247,8.0,312.0,312.0,2.494154594018443,2.0512260372391165,1.568364347110669,0.8137,2.546556
248,5.0,310.0,310.0,2.4913616938342726,1.5040425495705605,0.8025459537189515,-0.0265,2.2394638
249,4.0,309.0,309.0,2.4899584794248346,1.331374239856165,2.436529828794477,1.6297,2.444635
250,9.0,305.0,305.0,2.484299839346786,2.6188693248801904,2.348314949776289,1.7458,2.4477792
251,1.0,57.9,57.9,1.7626785637274365,-0.7452928018220657,-1.094675528480412,-1.4367,-1.0706521
252,4.0,302.0,302.0,2.4800069429571505,1.1997832112898064,1.805275269657276,1.3374,2.5661592
253,2.0,302.0,302.0,2.4800069429571505,1.399370077981409,1.893867845159775,1.2223,2.0045218
254,6.0,302.0,302.0,2.4800069429571505,1.899416144430088,2.059993786399844,1.8768,2.1382954
255,6.0,301.7,301.7,2.4795753101749884,2.0020873494445954,2.104886537793946,1.1833,2.4243994
256,8.0,300.0,300.0,2.4771212547196626,0.9805900470681496,0.3056029471671372,0.5405,1.7956034
257,9.0,300.0,300.0,2.4771212547196626,0.9999803134552658,0.6783395673241318,0.3172,1.0173239
258,5.0,300.0,300.0,2.4771212547196626,0.6544800558185351,0.5370352776581379,0.9184,0.9480343
259,10.0,300.0,300.0,2.4771212547196626,-0.9627406353679876,-0.820609407980162,-1.2935,0.56659454
260,6.0,300.0,300.0,2.4771212547196626,2.188765242892936,0.902268592316544,0.7646,1.5316763
261,8.0,300.0,300.0,2.4771212547196626,1.6083765484453945,1.960152244745612,0.9634,2.3002672
262,2.0,298.20000000000005,298.20000000000005,2.474507639116976,-2.0878501342257403,-0.6387553614111646,-1.0429,0.3824491
263,1.0,297.3,297.3,2.473194909204938,1.5801399144116912,1.209455921231144,1.6217,1.2128191
264,3.0,294.9,294.9,2.469674772551798,1.4175049235205956,1.582075418623027,1.0575,2.4072378
265,4.0,294.23,294.23,2.468686951770905,1.2147685237241626,0.8770113625800967,0.9636,1.0545177
266,6.0,294.0,294.0,2.4683473304121573,2.193544339818497,2.43764060440506,1.6251,2.3970525
267,3.0,293.8,293.8,2.4680517914542377,1.10684015419502,1.042691464856187,0.7283,2.3162503
268,3.0,293.0,293.0,2.4668676203541096,2.161959151298115,2.348199159728499,1.779,2.485255
269,3.0,291.0,291.0,2.463892988985908,1.3931713478308272,0.9961129687308166,1.3139,1.7666223
270,5.0,290.7,290.7,2.463445031770428,1.6862796752653677,0.9444622973255656,0.8655,1.6205108
271,5.0,290.2,290.2,2.462697408101717,1.0990556406214445,0.0753429038058959,0.2147,1.6740227
